"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Dominican Republic","DOM","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","7.11003780714945","4.487555984743","3.75303914766606","3.31904403582295","2.1407868370989","2.67316839884543","3.29191784429443","4.28914910047017","3.16600027716781","3.0672100118234","1.89682171749173","1.24741250011597","0.46173122814056","","0.256164551412018","0.134225272367361","0.667766120453089","","","","","","","","","0.123950031870247","0.128352504893757","","","","1.71351596638312","0.311642729585602","0.451525526676631","0.56342466433077","0.66806770432309","0.934232233285488","1.29621890744343","2.38355243541217","2.94642247633802","3.6849694130709","4.62313091537535","3.93575857257469","3.88571551196607","3.14640791186751","1.97875910096773","1.49042873914993","1.57816700586579","2.08368327663683","","",
"Algeria","DZA","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","1.76707919897057","","3.94260116169158","3.3144969100292","2.52910065335482","3.33687692197936","","1.17685572212766","1.42707454455531","1.23596136072819","2.37418878082259","1.00851951869351","0.910960591919183","0.703290176005147","0.463847545723524","0.580070875088779","0.663802229332057","0.601896686650367","0.512363162793164","0.399498095300789","0.777389009370995","0.490492126886128","","","","","0.381798525233195","0.309517892757541","0.327071508258852","0.515464278037815","0.682564236401342","0.537861736239984","0.706625825559123","0.466549200603716","0.254196613039328","0.314753141902234","0.427039949647696","0.382587437708857","0.414819808828625","0.491152211167111","0.721648354313415","0.508916498467083","0.632777145466945","0.47047172023618","0.291216872552423","0.255945925121954","0.246080038788387","0.16701183702546","0.179690700622341","0.309061621803374","0.251775041757352","0.165401420227525","","","",
"East Asia & Pacific (excluding high income)","EAP","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","2.89801971253031","2.64328749683072","2.18376994922703","3.28720478636468","","","","","1.85603993938258","1.71326767520513","1.9021802897529","2.20782662647187","2.03325809037207","2.12419720315334","2.12463315922421","1.9925271641461","2.03682431535711","1.95137454898985","1.81053165015899","1.88292517133217","2.13998158385026","2.16593590518988","2.63257518335706","2.51749567375564","2.12302305504851","1.78715640789294","2.06701450980544","2.21456043435647","1.92183508376745","1.97126489519577","1.85294546046956","1.89302769097045","1.83652694080214","1.96643971518019","2.13985456248552","1.96003082310624","",
"Early-demographic dividend","EAR","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","10.9268968959335","10.3436015157716","9.20774689951843","8.66212197227461","10.2702175055698","8.6049513908038","8.02242220509535","8.45130947138389","8.43406700900957","8.01864938544058","7.93123154224952","7.04583008852947","6.60243688321258","6.37374597706719","6.4306270865853","5.21727053728948","5.31438810959879","6.52836949722557","5.969042097055","5.68384310075226","6.58489032822883","6.56013132825321","","","","3.98096207298001","4.63065688479217","3.86128154107135","4.03260084558735","4.57415950389113","4.42136055201182","4.02753784361584","3.57273984626936","3.93928144274556","3.56687911505004","4.04411987694464","3.59915292293287","3.94822670118497","4.642040500241","5.22908245576723","5.98156439852848","6.47683317484449","5.79391706828306","5.6404328800123","6.11054549626714","5.83509891012352","5.51676453543019","5.2815384377744","4.9582520251633","4.97582564116894","4.89141718739963","5.39716036395333","5.38671575198635","5.53380371237671","",
"East Asia & Pacific","EAS","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","2.90039961624296","2.71215049766731","2.40792848330227","2.94574161483307","","","","","2.34188643326917","2.21366728466487","2.2329496012399","2.60532129827507","2.41703163829663","2.50328287250692","2.57856108761391","2.56268285282588","2.51535859829261","2.44996738789188","2.32598092221703","2.40561627986262","2.70689485622315","2.92763190674778","3.57654672894939","3.77368000415069","3.58030811859428","3.16647660815658","3.93340163380053","4.24745666275968","3.77496753419135","3.95251839128441","4.04536429757584","3.68098872119956","3.3541951205523","3.2281190566662","3.22097513695082","3.35356581047863","",
"Europe & Central Asia (excluding high income)","ECA","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80623948240093","10.0433715769071","12.4726917333114","9.78424757466283","7.54882977418469","7.64304419234375","6.91198032618975","6.28445044672689","6.9331687924324","6.4489814622263","7.83064802861878","7.67730291861932","5.89057675256515","5.49625973750354","6.02128873655688","5.85588000451185","5.83679386034174","5.36754396649394","5.18572967166891","6.08206875053833","6.20988934119241","6.55775742496057","6.06411048973184","6.28215116938947","",
"Europe & Central Asia","ECS","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","4.80963590713928","4.34251915011685","4.64958735931826","4.86034492852634","5.35080849135917","4.96680442791686","5.18637149395354","4.9715608642187","4.77624558796888","3.87166548635271","3.71887542617998","3.96906909518447","4.4734389299969","3.39338522193222","3.52738432290187","3.50390950994252","3.32796661281732","3.6563217714191","4.13470531652367","3.37209431382582","3.00742927208374","3.37538844921643","3.59767768106542","3.12835916785835","2.67943233250544","2.7673958228897","3.19050698265987","3.38936220599275","2.88314605663118","2.64926556410267","2.82991351910892","2.7251752579057","2.74292107219224","3.15628931964856","3.36127470221689","3.58750324311027","3.79172969003833","3.32317115256422","3.16338203776662","3.02864059142338","2.83394470930456","2.72609122559511","3.03760141262916","3.03988340564265","3.81214877084793","3.88754109865402","3.41959240778086","2.91041889385379","3.54188356402972","3.7189204881254","3.4845270407205","3.13005667806053","3.10890790935033","3.09508150056614","2.97652182270493","3.26247550804768","3.24580484985158","3.16588999805522","",
"Ecuador","ECU","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","0.165803128175728","0.319211424927585","0.375688054724061","0.291748165116568","0.242778418558436","0.322242050588541","0.239121160514478","0.49407408487481","0.554101033271851","0.630454944293069","0.330950444042679","0.30128254495034","0.153910090068999","0.00774200888485828","0.103113686236163","0.126307207821449","0.0731691994734338","0.0738915648421561","0.1737394476762","0.153756730884704","0.0543196626678698","0.0445903669544086","0.0102226166210973","3.54628813348116","3.25856833837186","0.173209690439282","","","0.152910146258777","0.147113986953369","0.729145971708188","0.161481100668041","0.221832671094404","0.306109386997715","0.193814288685163","0.147930922157966","0.154204597634885","0.127887166128151","0.203257023837646","0.237367080261315","0.263377478596076","0.188013321764884","0.260353137241963","0.448753824817946","0.709601344870952","0.824224237178258","0.654153512760265","0.49230885397459","0.62297890547862","0.62204151846773","0.657147283357379","0.847310193027224","0.742785082107645","0.992358578921465","1.0725060717226","1.35925236815777","1.29087655054278","1.39691191837701","",
"Egypt, Arab Rep.","EGY","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","1.08757143277369","1.16072067311719","2.48151650337131","0.84840749569423","0.605968569567931","0.554521085200596","0.438633219053624","0.311054982223518","0.174869006903388","0.315279924724457","0.523714816609834","1.68805839480066","2.15555751243931","5.09416337379294","5.03022315675857","2.4737614276019","4.15801682171012","3.8631794807052","3.16060925002542","4.29957441682125","4.06162276193039","5.78686038806745","8.11902294170008","","","","","","","5.32840006537966","6.41026692683267","5.94605150043486","4.96131262789031","5.50338337530886","4.38505216215119","3.8724542503985","4.55933870538842","4.58464863148707","3.12730798783112","3.6007091699792","2.80682569835647","2.25748526585406","2.7733100595572","6.51213202161133","7.11480968249377","6.00964219227707","5.75973585996756","5.69506850299161","4.9733707800142","4.10353461806517","4.44096156332396","3.66341698068858","3.85875411560827","3.93887337780913","3.3985836159284","",
"Euro area","EMU","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","4.24512469451405","3.67894945059916","4.00329425338951","4.30868107491311","4.70098760185357","4.46894456593673","4.53576592983171","4.27321150467701","4.09390251225263","3.31482202637569","3.03722151105437","3.34980803492541","3.93826878265754","2.90867693485243","3.06854091962933","3.03861401459031","2.90744105171127","3.24396271513579","3.70431014948127","3.10513005502761","2.80774553381466","3.10388887189257","3.17794958418491","2.93526709068699","2.54677934791733","2.49615454981612","2.78289536940873","2.99653274895006","2.54412103515486","2.36800280660791","2.26910390367429","2.29085215089692","2.31574588111344","2.50102304014399","2.27163335677221","2.35089074581332","2.1780681881688","2.16608254807147","2.25893613375378","2.16692549347746","2.05545046567476","2.00738494123782","2.24407534444481","2.38028910040883","3.0987945109816","3.13420414916846","2.83066225254426","2.35520153792226","2.88714878717619","3.1216361342911","2.94517326251951","2.60568308325016","2.61685425836722","2.51461391833645","2.35377413757657","2.59657400570617","2.68096855593317","2.60985355845019","",
"Eritrea","ERI","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.32837194579451","3.02574219444538","4.79801704740224","1.75483552385025","","","","","","","","","","","","","","","","","",
"Spain","ESP","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","6.12526128125952","5.66925427000847","5.62552011246835","5.54516594903353","4.67382361843651","5.75245610000182","5.6084421283963","4.39113034223141","4.0335798609048","2.88243631585776","1.85702837598143","2.02986735717664","2.4316749979962","2.64135772384691","2.66608490243357","2.68995010701532","2.51783115932076","2.78153165375524","4.53410878840442","4.22489726904777","3.5102906942221","3.71891219616451","4.0123985982849","3.42785995942688","2.80461288704114","2.54918791045568","3.12640576392531","3.44748486536376","2.54869356486783","2.59786815824636","2.50338439991082","2.4738524075552","2.34811397957811","2.36115234578535","2.33811839172552","2.54247574570114","2.13345690355748","2.23411893827895","2.25929549969063","2.18407350244654","2.02416535084025","1.98483622334095","2.00605504938666","2.46943236876249","3.19753365298321","3.12241000220647","2.70479065247224","2.78772865487561","","","3.6824784953455","","3.37388700280412","3.43194916260928","3.12394573301317","3.72813718722893","3.78115214460348","3.47791201468272","3.20291684700829",
"Estonia","EST","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09674140680994","2.37430717010453","3.0842210569668","3.27740736280637","4.96574879485704","5.4978307127511","2.79898414238744","2.13507929677069","2.34375279542194","2.42263556517411","2.40669048368645","3.06963906723222","3.05423317934783","3.96443757803596","2.09703567968235","2.94612860049488","2.61790990344413","2.68309198627876","2.15486345687924","1.90384947654901","1.63649558636062","1.66618659670327","2.35841266489545","0.00490958927270699","","0",
"Ethiopia","ETH","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0702451679579743","","0.353575357165592","0.783628530916786","1.54168259548571","0.862182753675184","0.614876874188377","1.28504957578626","0.710764053641536","0.962038149260378","1.06218438683818","0.654345628657769","4.97334628447052","0.935603559938025","1.26154404333598","1.76352365725812","1.64148270661664","0.861647817788996","0.126242587719346","0.549836061192623","0.46364536030442","0.489305949785615","0.538936336479355","0.815476613183693","","",
"European Union","EUU","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","4.3825107629782","3.97388903587326","4.2383802470688","4.5210608422557","4.82347849465878","4.57398760033844","4.6912014923019","4.43463413498735","4.20778827073883","3.35105143127967","3.19708004376566","3.46353917730658","3.99427633387653","3.01562120653422","3.1096412025734","3.07401097155097","2.94835911692366","3.27486805216307","3.70290000294452","3.12082538136136","2.81208590492498","3.10572442972745","3.38194316330097","2.93458433265736","2.56214077929544","2.71748392277787","2.77260153445537","2.97586052346412","2.56629568855255","2.3802952773053","2.69678209882388","2.62320933856507","2.58554726061483","2.73821633753635","2.47788825260354","2.54183077697001","2.30888219767656","2.29610376883365","2.41305045739953","2.26600391030617","2.14976763725536","2.10806355526102","2.36180914502715","2.47608294094943","3.20864241544913","3.20554677173167","2.91694386735628","2.45261287940592","3.02647640827827","3.26577588798488","3.09176160735173","2.7468543689685","2.72648506621329","2.57431608177966","2.39496299880785","2.65598129033216","2.7192368276203","2.58230325972797","",
"Fragile and conflict affected situations","FCS","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","2.95067249695806","","","","","","","","","3.87243910103711","4.54099303107968","4.40800178040253","4.00141900883458","4.36382899986597","","","","","","","","","","","","","","","","","","","","","","","","2.90484555895415","2.75493487297446","2.92653301225063","","","","2.11991203937775","2.22631898682682","1.93394985294814","1.21681574061471","2.18051141863999","3.16306319956483","2.60064137224672","1.73576336330845","","","","","","","",
"Finland","FIN","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","2.45642003796075","2.95157146201917","3.08986338894143","3.97656877835571","3.41577719608144","3.56578360204336","3.6541630975619","3.4389131423762","3.0744440486776","3.08586469434315","4.04930281282129","3.38503274885185","3.41354130531598","3.70807052598878","3.73095079527084","3.07781637834683","3.84087392235771","3.67624909603005","3.56057246004449","3.12204230074327","3.48558773507926","3.60828906024245","3.39465461024493","2.78662478656247","2.78837851803489","3.7090248142718","4.30300860520484","3.57122137541796","3.45359250786779","3.80777829114185","3.51043439226414","3.24766528653845","3.06254707600948","3.10279778818419","3.56423481851312","2.76316077105882","2.92279178254058","3.11697752421697","2.90224467954024","2.88066822484008","2.83066230263387","3.48207640640233","3.47465272509445","4.93577190443786","5.21294699646221","4.28872407191261","3.50881294066793","5.19161275794387","5.42207200505895","5.48506688837726","5.00267417803396","5.12112683139543","4.60615808679278","4.88490045607229","5.68640245660461","5.86084321878709","5.60325966794514","6.81306729874679",
"Fiji","FJI","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","0.743616258620776","2.46307724793523","1.353120303494","1.04636124289521","0.303998568726069","0.24628756417949","0.330421376158523","0.213791619213351","0.134190697936131","0.0761620273794522","0.0258283866318332","0.153860349142476","0.173582741465301","0.124441158945524","0.13410910455947","0.207278480583568","0.090301973954411","0.140645019675159","0.175005068530834","0.172513772401096","0.184437814649911","","0.160331696745108","0.168620330204951","0.152579700424826","0.179182205894669","0.333778685065397","0.370733539746001","","","","","","0.160479668261851","0.177808249554769","0.299304052544433","0.404616506824677","0.664583915054472","0.695154837062384","1.01455958643552","1.12780489952063","1.1506532861719","0.889002820503783","1.43632067178433","1.90024400763844","2.00706569729676","2.40938662974436","2.08859282078155","2.37484838075205","1.49064226046499","1.30088198354703","1.31413165744536","1.161032894261","",
"France","FRA","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","4.76233837249483","4.47519364135559","4.65625468774453","5.08366901901096","5.07549696176248","4.84928220962192","4.93251092126187","4.31415485857688","4.31120883545068","3.29111009517588","3.21384220078679","3.32098284795087","4.06056282898829","2.82560791000723","2.93140890000662","2.99889045267898","2.99164646636874","3.23028797931585","3.83399348860783","3.20809093421858","2.92868555575557","3.23635484866382","3.48527839592123","3.22464122659687","2.64438622141681","2.57162213547082","2.98151718509461","3.28082105322784","2.78999565854717","2.48723675905535","2.35010965814631","2.27192782381996","2.4195406712886","2.53108404039755","2.27307416728917","2.20357107210581","1.9830411516398","1.85452901366686","1.91882811085848","1.85415041359199","1.74724241978841","1.69333593305147","2.11089744571794","2.12258436237601","2.81772991319338","2.880324098986","2.60547604748344","1.96884852862032","2.48276254475071","2.63854693484835","2.40010723937095","2.25962209350426","2.23331091041621","2.06187886730614","1.93198020013205","2.17114520787008","2.16882046923084","2.01518529874822","",
"Faroe Islands","FRO","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","0.00079167788210333","","","","","","","","","","","8.26824493556362E-05","0.331977907825826","0.134647317912687","0.0265212831709361","","","","","","","","0.000284373698711531","","","","","","","","0.229729223000157","0.198220149417045","0.180894038885145","0.112920902098654","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0865723285421946","0.00933739176658454","0.00881978809084367","0.00610731233203447","0.0994806183713445","0.104159203045898","0.0745408223063434","0.0699183579798093","0.0461107059779969","0.0403610067217837","0.0174361883631739","0.0500191137746941","","","","","","","",
"Gabon","GAB","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","17.6480208282632","28.626881523014","30.7702621158572","36.9766339000963","40.1425296276129","33.9027877179382","26.8717425866852","25.4276990110118","13.6761668686523","22.0538563458394","","","","10.1939532048289","12.1526611453583","9.34842032774352","18.3398641402957","13.0939841360575","12.0546760780414","5.30313596962351","5.11658867844015","7.03563190086183","","","","","","","","","","6.11242788493743","3.40569349524068","","2.02807203361812","5.71758317328856","2.67767518545674","2.32661268599637","1.72758181671812","1.50392082996856","1.77445857699742","1.05563054621456","5.50841106598959","3.59283990122888","3.15100423734133","3.60059538769002","2.21111065771799","3.03112571911619","","","","","","","","","","","",
"United Kingdom","GBR","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","4.39731693958282","3.88549132586313","4.036544584265","4.29991110224992","4.53138193830431","4.99915532112153","5.23099866334794","5.21251485349852","5.26849420087442","4.09323308171652","4.36256294213207","5.0907353262527","5.0998748597682","3.56979188159674","3.61904596163328","3.34895083778783","3.20161346742815","3.90754571659255","5.11253259353234","3.66820362577728","3.33953286270646","4.06267950220325","3.59504942576979","2.98758737340043","3.29976388464664","2.92200056222746","3.16514819205787","3.25209562512269","3.08455334015457","2.86379246022276","2.37002620140419","2.51332029076689","2.48589865748493","2.71189438180429","2.32520383011763","2.28011755885262","2.06261180505803","1.83878094704542","2.22085228199581","2.20906839925781","2.04908353235747","2.22918404628181","2.74305822475285","2.83972495612444","3.0910735549954","4.01010131189581","4.27586495721564","3.02029700002626","3.77754798718184","4.37928091241902","3.71702984951142","3.25105017507974","3.51067469595482","3.34471818179539","3.30367415157834","3.76091535530899","3.80493067272886","3.87668765801732","6.15993693214898",
"Georgia","GEO","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.02757993438701","5.94965958013271","7.83496993841262","19.4253040750637","28.9604013252665","26.2634854473157","21.0880785677073","25.0579102732238","24.1908885799925","17.0975788402177","21.6949403301736","19.5083704571105","20.2382491549339","16.3767079400493","19.0136554907649","17.4166786620434","10.5458650732291","7.38402891634276","7.02141310273315","14.9681280425334","22.6904084040449","24.2987870308389","26.4532795588321","17.6633600571186","",
"Ghana","GHA","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","13.820327808154","8.30572256577087","10.8945159446502","12.0340589152442","14.9611443742032","13.7801478753474","18.2946275557465","22.1478828168224","12.869046912897","15.0147552149036","17.8109072321099","11.1304190004136","8.56163726238996","8.16708031893636","16.8432204495463","12.4468412522699","15.109384648509","11.1621373951507","16.6528183414383","29.8226369708509","25.6143033869189","10.8417405865733","2.96260842539098","","","","","","","","9.88645844966271","","","","6.10007692802773","11.3563809019957","6.8683726093234","7.69066693696787","11.9158631786585","10.8636065668465","","2.46857072038619","1.49737393398241","3.60406853600616","2.16102136221263","2.87234023304386","3.51368325250085","1.74904887726767","4.01489442828547","1.36513643144534","1.4726328196666","2.06865591256732","1.73605424407448","1.53114851308996","1.90382389206031","1.94503326552418","2.79589844396489","3.04129705781624","",
"Gibraltar","GIB","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3869591549398","73.153905609477","67.3647586841412","65.0739000407861","61.6049536265989","51.7164793135118","53.9995857757205","53.9134297315455","","77.2956770112997","65.0433136630908","55.8518318570931","73.4419734844831","51.5371220100982","","","","","30.7477046980841","34.444297135463","36.6907356274144","25.8241586423768","","","","",
"Gambia, The","GMB","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","0.00825702903534132","","","","","","","0","","","0","0","","0","","","","","","","","","","","","","","","","","","1.03893300568354","6.47657988816625","0.980600775681417","0.474663642317632","0.131063017507675","0","0","","0.818503619213777","0.985833564792292","0.0425717253232971","0.80370436886944","0","19.7091536081788","17.4842045721017","9.99434453240147","9.37945577733623","0.45786601607713","1.16331559226737","2.50509920494781","0.131945999596352","0.4211609808496","0.319245723489674","1.96370986191764","6.86055052676385","7.45944989729253",
"Guinea-Bissau","GNB","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","0.190350332969023","0.467453512089827","0.459644919705815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0050532215362794","0.0878671775223499","0.628835415498488","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","0.143861378079977","0.0570273401599091","0.0744645169519716","7.45970992439148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","7.01874274461322","6.45774163669852","7.00937050437859","8.27803961551243","10.7385652992145","11.9146257815563","14.7374793798081","14.3902272888854","13.4826959347418","14.6592628516812","12.4032039912828","10.1407811581051","10.8840935861466","9.10216639864337","9.28846756665342","9.33394698229848","8.72664754365312","9.4789218373162","9.09755790976851","8.73098727161804","7.65651332984109","7.97475930157131","7.80698947974663","7.38203058829558","6.25787575194509","6.6695600367936","8.98700859911767","8.52967057592503","7.67363143953716","6.65411827880621","6.29972131137645","6.5001284961024","6.74354535498312","7.88092928431741","6.71749564063216","7.50665111767593","7.77080454303642","7.21175246510715","7.68583265619637","8.85458307698438","8.55148654688925","8.50894523857891","9.11717843994865","8.30282845585775","10.755417817886","10.6098048457009","8.56804524376627","6.7912480674685","8.28992264614983","8.8270914061161","7.57301308651638","7.28125083847894","7.7342745445756","8.846282892829","8.6186906034363","9.41025223342711","9.05447790202967","8.40877940725899","8.68777565071665",
"Grenada","GRD","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","0.000643898748385223","0.00532605998246752","0.00925835435397296","0.0031799845130008","","","","0","0.00169544711048157","0.00246320127716422","0.0502921285754995","","","","","","0.0974208126512105","0.109083910465982","0.185598075639445","0.053739516245709","0.0285844571201031","0.581975177897161","1.39514573930222","0.0886411767386317","0.0203892068098952","0.0117925997789191","0.144868009490849","0.023615908855153","0.0445847020661989","0.080101458919477","0.139005663097239","0.247129905210492","","","","","","","","","","","","",
"Greenland","GRL","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","47.6674688836599","42.6116854108928","38.7686557931707","39.1942369233047","29.0443765607501","20.8219869731027","28.4598571579945","27.9285564453817","28.1395956236008","18.195101409821","14.4825005716476","12.053898674601","17.9589046593949","18.5602900873352","0.0153089246731317","0.0176669835613358","0.0116121713635295","0.0127512949660511","0.0315871895235283","0.0262521480430193","0.00622870210196608","0.0112763291293194","0.00516198495235556","0.00852522638393708","0.0102185819395288","0.00466351323382809","0.0145181041108657","0.00748632465466788","6.01902662586866","6.37042726139033","7.32327087908504","11.723186761859","9.13540914071786","5.36033160111456","0.833504873851636","0.298395870459819","0.259647893091333","0.115738013954152","0.503398660260967","0.151235161026162","0.129451601511005","0.0849913379861368","0.103210288853998","","",
"Guatemala","GTM","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","0.14560295763876","0.361705717176323","0.981878649199011","0.570609365692556","0.292046419837992","0.437595843779244","0.297168584763443","0.290566735599397","0.249590494189898","0.754457279782484","0.728940231339376","0.645186852177324","0.45845911554097","0.93275232425892","2.09950811178988","4.95794162099364","0.392573080782172","0.393771156699707","0.321803005884427","0.309887987771001","0.316740095739889","0.365781850263831","0.533524134981401","","","","","","0.421649945269253","0.407136352545594","0.469865167791435","0.535836749854255","0.549607766734811","0.521287729196173","0.699224751151095","1.87308530588971","0.956628887423008","0.524514055435472","0.385124889688843","0.499021938915106","0.504369281673816","1.05484688638205","3.99130570856016","4.30443773959401","5.14889010174503","6.48147193991042","9.6039807168506","6.24895255146672","5.68324794738279","8.36121774846774","7.32998610087316","6.51105729095827","3.57652404497488","1.05309085624813","0.763295328671586","0.965056394414869",
"Guam","GUM","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","","","","","","","","53.3736237133717","47.2656397661391","44.1432184981039","48.02409018386","33.7169362759733","32.5213850005139","33.5153039538383","37.9498848478034","33.7302053620746","44.6764503941425","","32.4690287103708","","","","","","","","","","","","","","","","15.6005699110819","15.8691994226337","14.651145861817","15.2928323304","17.2490518187486","7.04053135173573","5.36334743544851","5.16307269776892","7.06483449403864","8.51342561951512","13.2307567728958","16.9541363483259","11.5173365264825","13.7928202461776","12.0699102932755","11.2101936446948","10.3209283793252","11.2362284862081","9.34600609152832","8.71851457860381","8.95951987673761","9.89146944518374","","",
"High income","HIC","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","6.55317530378901","5.7933916207315","6.04650459067622","6.11073866750237","6.04985813768306","5.8174438079111","5.7996426296951","5.61032618727205","5.8058139048387","4.66451091497734","4.47557016088226","4.68954031750869","4.96195458144686","4.05584187806456","4.04827589808095","3.9607485925653","3.67918846832091","4.09283623965106","4.7564692322762","3.88945855377282","3.63944572794467","4.94501853715918","4.01434706433936","3.62049203616784","3.40022004280415","3.40323680430028","","3.67962199329963","3.6827047294097","5.0283738674028","4.51775796777462","4.05057692889733","2.9291981759217","3.25889918554005","2.97844335600632","3.04901859263527","2.82240934770549","2.77142314699194","2.83997221167253","2.74040166980549","2.60939226594377","2.61989434400392","2.98755818063822","3.22253091342838","3.97476079815647","4.23146614897391","4.02157219845068","3.53789590450662","4.33561810139576","4.5893501998183","4.20625525677692","4.01870504281001","4.06329857039963","3.82962684402301","3.5957461155537","3.73208892703465","3.74012862256899","3.68638494449263","",
"Hong Kong SAR, China","HKG","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","1.96880916121717","1.53553570916317","1.6184267508758","1.38402403670015","1.41164147210681","1.31807614774577","1.22793843113903","1.17310914121089","1.4650447952266","0.804021364395312","0.829050129024167","0.961406494790379","1.30178941021541","0.709321321505017","0.60860250235655","0.721037628905001","0.712334656275729","0.957239649456076","1.48280845921113","1.03381812621385","0.827322704189259","1.58656566214427","1.18934747665983","1.04616366211178","0.677426587242594","0.828408213763178","","","","","1.10136752277941","1.09543193668999","1.17567349363718","1.40543698021788","1.47891168689622","1.41362603322753","1.43615377438827","1.81183697273749","1.8775790167315","1.56394993453208","1.5339569453791","1.72441128137672","2.20832543286422","2.48868581414597","2.74763595973411","4.05180716116548","5.36123634125537","2.80739094716719","5.71383274452407","6.81579168821227","4.49757630285845","3.93181590107822","6.5634728140547","5.07885517869084","2.57138077967265","1.27614186545988","1.15924260913593","1.06667491471056","1.47244039191227",
